"8752";"1";"215";"18.400000000";"2019-08-13 13:32:43"
"8753";"2";"215";"69.000000000";"2019-08-13 13:32:43"
"8759";"1";"215";"18.300000000";"2019-08-13 13:38:19"
"8762";"2";"215";"70.000000000";"2019-08-13 13:39:55"
"8767";"1";"215";"18.400000000";"2019-08-13 13:43:07"
"8768";"1";"215";"18.600000000";"2019-08-13 13:43:55"
"8771";"1";"215";"18.700000000";"2019-08-13 13:45:31"
"8772";"1";"215";"18.600000000";"2019-08-13 13:47:07"
"8773";"1";"215";"18.700000000";"2019-08-13 13:47:55"
"8774";"1";"215";"18.600000000";"2019-08-13 13:48:43"
"8781";"2";"215";"69.000000000";"2019-08-13 13:57:31"
"8783";"1";"215";"18.500000000";"2019-08-13 13:58:19"
"8784";"1";"215";"18.400000000";"2019-08-13 13:59:07"
"8785";"2";"215";"70.000000000";"2019-08-13 13:59:07"
"8788";"1";"215";"18.300000000";"2019-08-13 14:00:43"
"8789";"1";"215";"18.200000000";"2019-08-13 14:02:19"
"8792";"1";"215";"18.100000000";"2019-08-13 14:03:07"
"8793";"1";"215";"17.900000000";"2019-08-13 14:05:31"
"8796";"2";"215";"69.000000000";"2019-08-13 14:06:19"
"8800";"1";"215";"17.800000000";"2019-08-13 14:07:55"
"8804";"1";"215";"17.700000000";"2019-08-13 14:09:31"
"8805";"1";"215";"17.800000000";"2019-08-13 14:10:19"
"8807";"1";"215";"17.700000000";"2019-08-13 14:11:07"
"8809";"1";"215";"17.800000000";"2019-08-13 14:13:31"
"8810";"2";"215";"70.000000000";"2019-08-13 14:13:31"
"8811";"2";"215";"69.000000000";"2019-08-13 14:14:19"
"8814";"1";"215";"17.700000000";"2019-08-13 14:18:19"
"8818";"1";"215";"17.600000000";"2019-08-13 14:19:55"
"8821";"1";"215";"17.500000000";"2019-08-13 14:22:19"
"8822";"1";"215";"17.600000000";"2019-08-13 14:23:07"
"8823";"1";"215";"17.500000000";"2019-08-13 14:24:43"
"8824";"2";"215";"70.000000000";"2019-08-13 14:24:43"
"8825";"1";"215";"17.600000000";"2019-08-13 14:25:31"
"8826";"1";"215";"17.700000000";"2019-08-13 14:26:19"
"8828";"1";"215";"17.800000000";"2019-08-13 14:27:07"
"8829";"2";"215";"69.000000000";"2019-08-13 14:27:07"
"8833";"1";"215";"17.900000000";"2019-08-13 14:28:43"
"8835";"1";"215";"18.100000000";"2019-08-13 14:30:19"
"8836";"1";"215";"18.300000000";"2019-08-13 14:31:55"
"8837";"2";"215";"70.000000000";"2019-08-13 14:31:55"
"8840";"1";"215";"18.400000000";"2019-08-13 14:32:43"
"8844";"1";"215";"18.500000000";"2019-08-13 14:34:19"
"8847";"1";"215";"18.600000000";"2019-08-13 14:35:07"
"8848";"2";"215";"69.000000000";"2019-08-13 14:35:07"
"8852";"1";"215";"18.700000000";"2019-08-13 14:37:31"
"8853";"1";"215";"18.800000000";"2019-08-13 14:39:07"
"8857";"1";"215";"18.700000000";"2019-08-13 14:43:07"
"8859";"1";"215";"18.600000000";"2019-08-13 14:44:43"
"8860";"1";"215";"18.500000000";"2019-08-13 14:46:19"
"8861";"1";"215";"18.400000000";"2019-08-13 14:47:07"
"8862";"1";"215";"18.300000000";"2019-08-13 14:51:55"
"8866";"1";"215";"18.200000000";"2019-08-13 14:54:19"
"8867";"2";"215";"70.000000000";"2019-08-13 14:54:19"
"8871";"1";"215";"18.100000000";"2019-08-13 14:55:55"
"8872";"2";"215";"69.000000000";"2019-08-13 14:55:55"
"8874";"1";"215";"18.000000000";"2019-08-13 14:57:31"
"8878";"1";"215";"17.900000000";"2019-08-13 14:59:07"
"8879";"1";"215";"17.800000000";"2019-08-13 15:00:43"
"8880";"2";"215";"70.000000000";"2019-08-13 15:01:31"
"8883";"1";"215";"17.900000000";"2019-08-13 15:03:07"
"8884";"2";"215";"69.000000000";"2019-08-13 15:03:07"
"8886";"1";"215";"18.000000000";"2019-08-13 15:05:31"
"8889";"1";"215";"17.900000000";"2019-08-13 15:08:43"
"8892";"1";"215";"17.800000000";"2019-08-13 15:11:55"
"8896";"1";"215";"17.900000000";"2019-08-13 15:16:43"
"8898";"1";"215";"18.000000000";"2019-08-13 15:18:19"
"8903";"1";"215";"17.900000000";"2019-08-13 15:21:31"
"8904";"1";"215";"17.800000000";"2019-08-13 15:23:55"
"8905";"2";"215";"70.000000000";"2019-08-13 15:25:31"
"8908";"1";"215";"17.700000000";"2019-08-13 15:27:07"
"8909";"2";"215";"69.000000000";"2019-08-13 15:27:07"
"8915";"1";"215";"17.600000000";"2019-08-13 15:32:43"
"8917";"1";"215";"17.700000000";"2019-08-13 15:35:55"
"8920";"1";"215";"17.800000000";"2019-08-13 15:37:31"
"8922";"1";"215";"17.900000000";"2019-08-13 15:39:07"
"8923";"2";"215";"70.000000000";"2019-08-13 15:39:55"
"8926";"1";"215";"18.100000000";"2019-08-13 15:40:43"
"8927";"1";"215";"18.200000000";"2019-08-13 15:42:19"
